Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Wochenende,Wochentag,Monat,Temp_abw,Bewoelkung_kat,Windgeschwindigkeit_kat,Kalenderwoche,Jahreszeit,Umsatz_lag1,Umsatz_lag7,Feiertag_in_3_tagen,durchschnittlicher_Umsatz_vor_Feiertag,Kieler_Woche,Datum
4.0,62.0636098816993,3.0,22.475,16.0,5.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,29.0,3.0,287.18828629416,647.822253705942,0.0,356.75921058800316,0.0,2013-07-19
5.0,369.400389277533,3.0,22.475,16.0,5.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,29.0,3.0,62.0636098816993,250.426586853024,0.0,228.98363509967209,0.0,2013-07-19
1.0,134.328076682024,0.0,23.1875,8.0,26.72655337669923,0.0,1.0,5.0,7.0,0.0,0.0,1.0,29.0,3.0,369.400389277533,89.2058404577425,0.0,241.63143808199902,0.0,2013-07-20
2.0,843.051280035386,0.0,23.1875,8.0,26.72655337669923,0.0,1.0,5.0,7.0,0.0,0.0,1.0,29.0,3.0,134.328076682024,300.398790118057,0.0,165.27327616424816,0.0,2013-07-20
3.0,394.765674710477,0.0,23.1875,8.0,26.72655337669923,0.0,1.0,5.0,7.0,0.0,0.0,1.0,29.0,3.0,843.051280035386,161.63511518654,0.0,144.9389328990214,0.0,2013-07-20
4.0,69.9369965472912,0.0,23.1875,8.0,26.72655337669923,0.0,1.0,5.0,7.0,0.0,0.0,1.0,29.0,3.0,394.765674710477,646.788959790823,0.0,365.1091972351676,0.0,2013-07-20
5.0,346.154004294146,0.0,23.1875,8.0,26.72655337669923,0.0,1.0,5.0,7.0,0.0,0.0,1.0,29.0,3.0,69.9369965472912,287.18828629416,0.0,210.7999623648769,0.0,2013-07-20
1.0,66.2887578161955,0.0,26.375,8.0,2.1612406590444775,0.0,1.0,6.0,7.0,1.0,0.0,1.0,29.0,3.0,346.154004294146,62.0636098816993,0.0,200.29404755457418,0.0,2013-07-21
2.0,815.942264195776,0.0,26.375,8.0,2.1612406590444775,0.0,1.0,6.0,7.0,1.0,0.0,1.0,29.0,3.0,66.2887578161955,369.400389277533,0.0,487.4959280717674,0.0,2013-07-21
3.0,346.658236387984,0.0,26.375,8.0,2.1612406590444775,0.0,1.0,6.0,7.0,1.0,0.0,1.0,29.0,3.0,815.942264195776,134.328076682024,0.0,211.66799119046047,0.0,2013-07-21
4.0,82.6826868784511,0.0,26.375,8.0,2.1612406590444775,0.0,1.0,6.0,7.0,1.0,0.0,1.0,29.0,3.0,346.658236387984,843.051280035386,0.0,357.46434623859926,0.0,2013-07-21
5.0,287.443788531561,0.0,26.375,8.0,2.1612406590444775,0.0,1.0,6.0,7.0,1.0,0.0,1.0,29.0,3.0,82.6826868784511,394.765674710477,0.0,387.8008562644417,0.0,2013-07-21
1.0,131.223948997842,0.0,26.1,9.0,1.5357320400959964,0.0,0.0,0.0,7.0,0.0,0.0,1.0,30.0,3.0,287.443788531561,69.9369965472912,0.0,176.41993103696726,0.0,2013-07-22
2.0,647.682748973215,0.0,26.1,9.0,1.5357320400959964,0.0,0.0,0.0,7.0,0.0,0.0,1.0,30.0,3.0,131.223948997842,346.154004294146,0.0,175.4090162484071,0.0,2013-07-22
3.0,297.712614415266,0.0,26.1,9.0,1.5357320400959964,0.0,0.0,0.0,7.0,0.0,0.0,1.0,30.0,3.0,647.682748973215,66.2887578161955,0.0,320.6644344259931,0.0,2013-07-22
4.0,99.3353908053911,0.0,26.1,9.0,1.5357320400959964,0.0,0.0,0.0,7.0,0.0,0.0,1.0,30.0,3.0,297.712614415266,815.942264195776,0.0,356.679257722774,0.0,2013-07-22
5.0,356.484067206325,0.0,26.1,9.0,1.5357320400959964,0.0,0.0,0.0,7.0,0.0,0.0,1.0,30.0,3.0,99.3353908053911,346.658236387984,0.0,393.44789085313704,0.0,2013-07-22
1.0,110.315246796665,0.0,24.95,12.0,1.0169807761347283,0.0,0.0,1.0,7.0,0.0,0.0,2.0,30.0,3.0,356.484067206325,82.6826868784511,0.0,245.277739048907,0.0,2013-07-23
2.0,691.043662205889,0.0,24.95,12.0,1.0169807761347283,0.0,0.0,1.0,7.0,0.0,0.0,2.0,30.0,3.0,110.315246796665,287.443788531561,0.0,169.14547356335348,0.0,2013-07-23
3.0,323.301431663341,0.0,24.95,12.0,1.0169807761347283,0.0,0.0,1.0,7.0,0.0,0.0,2.0,30.0,3.0,691.043662205889,131.223948997842,0.0,184.73175903469297,0.0,2013-07-23
4.0,70.5290024618065,0.0,24.95,12.0,1.0169807761347283,0.0,0.0,1.0,7.0,0.0,0.0,2.0,30.0,3.0,323.301431663341,647.682748973215,0.0,360.4746457789157,0.0,2013-07-23
5.0,316.29681714496,0.0,24.95,12.0,1.0169807761347283,0.0,0.0,1.0,7.0,0.0,0.0,2.0,30.0,3.0,70.5290024618065,297.712614415266,0.0,205.63434838371649,0.0,2013-07-23
1.0,141.891908195545,3.0,24.075,11.0,25.952586776458322,0.0,0.0,2.0,7.0,0.0,0.0,2.0,30.0,3.0,316.29681714496,99.3353908053911,0.0,220.76065605968137,0.0,2013-07-24
2.0,698.340862077002,3.0,24.075,11.0,25.952586776458322,0.0,0.0,2.0,7.0,0.0,0.0,2.0,30.0,3.0,141.891908195545,356.484067206325,0.0,270.1964937319912,0.0,2013-07-24
3.0,328.023102507764,3.0,24.075,11.0,25.952586776458322,0.0,0.0,2.0,7.0,0.0,0.0,2.0,30.0,3.0,698.340862077002,110.315246796665,0.0,205.16220790611968,0.0,2013-07-24
4.0,83.5816326885927,3.0,24.075,11.0,25.952586776458322,0.0,0.0,2.0,7.0,0.0,0.0,2.0,30.0,3.0,328.023102507764,691.043662205889,0.0,365.83620324216076,0.0,2013-07-24
5.0,327.339400651794,3.0,24.075,11.0,10.903779938057951,0.0,0.0,2.0,7.0,0.0,0.0,2.0,30.0,3.0,83.5816326885927,323.301431663341,0.0,311.2019648313042,0.0,2013-07-24
1.0,167.701216640907,2.0,23.0875,9.0,37.011704713690015,0.0,0.0,3.0,7.0,0.0,0.0,1.0,30.0,3.0,327.339400651794,70.5290024618065,0.0,207.19669408555464,0.0,2013-07-25
2.0,681.250768331783,2.0,23.0875,9.0,37.011704713690015,0.0,0.0,3.0,7.0,0.0,0.0,1.0,30.0,3.0,167.701216640907,316.29681714496,0.0,182.89848315519612,0.0,2013-07-25
3.0,280.809721012322,2.0,23.0875,9.0,37.011704713690015,0.0,0.0,3.0,7.0,0.0,0.0,1.0,30.0,3.0,681.250768331783,141.891908195545,0.0,290.8553288783033,0.0,2013-07-25
4.0,65.8902979709521,2.0,23.0875,9.0,37.011704713690015,0.0,0.0,3.0,7.0,0.0,0.0,1.0,30.0,3.0,280.809721012322,698.340862077002,0.0,357.080668923441,0.0,2013-07-25
5.0,303.192537586556,2.0,23.0875,9.0,37.011704713690015,0.0,0.0,3.0,7.0,0.0,0.0,1.0,30.0,3.0,65.8902979709521,328.023102507764,0.0,342.5316685890685,0.0,2013-07-25
1.0,147.272084366206,3.0,27.2625,6.0,14.038484449423619,0.0,0.0,4.0,7.0,1.0,0.0,1.0,30.0,3.0,303.192537586556,83.5816326885927,0.0,201.4109726391343,0.0,2013-07-26
2.0,718.016648132155,3.0,27.2625,6.0,10.974838889420523,0.0,0.0,4.0,7.0,1.0,0.0,1.0,30.0,3.0,147.272084366206,327.339400651794,0.0,180.07905956638098,0.0,2013-07-26
3.0,352.293883343641,3.0,27.2625,6.0,14.038484449423619,0.0,0.0,4.0,7.0,1.0,0.0,1.0,30.0,3.0,718.016648132155,167.701216640907,0.0,145.4626892657947,0.0,2013-07-26
4.0,53.1984562311259,3.0,27.2625,6.0,14.038484449423619,0.0,0.0,4.0,7.0,1.0,0.0,1.0,30.0,3.0,352.293883343641,681.250768331783,0.0,364.8055034509039,0.0,2013-07-26
5.0,331.522091778847,3.0,27.2625,6.0,14.038484449423619,0.0,0.0,4.0,7.0,1.0,0.0,1.0,30.0,3.0,53.1984562311259,280.809721012322,0.0,183.691263616534,0.0,2013-07-26
1.0,161.403357795112,1.0,26.1625,10.0,0.9525310668060694,0.0,1.0,5.0,7.0,1.0,0.0,1.0,30.0,3.0,331.522091778847,65.8902979709521,0.0,205.57011302273293,0.0,2013-07-27
2.0,855.619095347599,1.0,26.1625,10.0,0.9525310668060694,0.0,1.0,5.0,7.0,1.0,0.0,1.0,30.0,3.0,161.403357795112,303.192537586556,0.0,163.94592104210523,0.0,2013-07-27
3.0,382.965879977945,1.0,26.1625,10.0,0.9525310668060694,0.0,1.0,5.0,7.0,1.0,0.0,1.0,30.0,3.0,855.619095347599,147.272084366206,0.0,147.6478096390207,0.0,2013-07-27
5.0,358.892714466409,1.0,26.1625,10.0,0.9525310668060694,0.0,1.0,5.0,7.0,1.0,0.0,1.0,30.0,3.0,382.965879977945,718.016648132155,0.0,356.22099468026863,0.0,2013-07-27
1.0,86.0791432446654,4.0,24.8875,13.0,61.0,0.0,1.0,6.0,7.0,0.0,1.0,2.0,30.0,3.0,358.892714466409,352.293883343641,0.0,269.2012605465039,0.0,2013-07-28
2.0,871.802546455837,4.0,24.8875,13.0,61.0,0.0,1.0,6.0,7.0,0.0,1.0,2.0,30.0,3.0,86.0791432446654,53.1984562311259,0.0,135.25336218521238,0.0,2013-07-28
3.0,360.096105223697,4.0,24.8875,13.0,61.0,0.0,1.0,6.0,7.0,0.0,1.0,2.0,30.0,3.0,871.802546455837,331.522091778847,0.0,179.92150795687633,0.0,2013-07-28
5.0,437.824795495097,4.0,24.8875,13.0,61.0,0.0,1.0,6.0,7.0,0.0,1.0,2.0,30.0,3.0,360.096105223697,161.403357795112,0.0,150.57941645879598,0.0,2013-07-28
1.0,183.564164400591,1.0,22.7875,10.0,13.851022966391866,0.0,0.0,0.0,7.0,0.0,0.0,1.0,31.0,3.0,437.824795495097,855.619095347599,0.0,372.0150242127354,0.0,2013-07-29
2.0,672.50214523923,1.0,22.7875,10.0,13.851022966391866,0.0,0.0,0.0,7.0,0.0,0.0,1.0,31.0,3.0,183.564164400591,382.965879977945,0.0,204.9765601126228,0.0,2013-07-29
3.0,356.033434735079,1.0,22.7875,10.0,13.851022966391866,0.0,0.0,0.0,7.0,0.0,0.0,1.0,31.0,3.0,672.50214523923,358.892714466409,0.0,332.6601783597467,0.0,2013-07-29
5.0,368.951029057165,1.0,22.7875,10.0,13.851022966391866,0.0,0.0,0.0,7.0,0.0,0.0,1.0,31.0,3.0,356.033434735079,86.0791432446654,0.0,220.78424205641574,0.0,2013-07-29
1.0,132.111640117897,5.0,21.075,13.0,21.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,31.0,3.0,368.951029057165,871.802546455837,0.0,356.8539168119943,0.0,2013-07-30
2.0,690.117757120039,5.0,21.075,13.0,21.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,31.0,3.0,132.111640117897,360.096105223697,0.0,280.82922800370494,0.0,2013-07-30
3.0,354.531775116541,5.0,21.075,13.0,21.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,31.0,3.0,690.117757120039,437.824795495097,0.0,366.69807609105135,0.0,2013-07-30
5.0,424.086156965952,5.0,21.075,13.0,21.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,31.0,3.0,354.531775116541,183.564164400591,0.0,144.55922880689252,0.0,2013-07-30
1.0,144.745431773143,5.0,20.275,16.0,65.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,31.0,3.0,424.086156965952,672.50214523923,0.0,363.99907638847316,0.0,2013-07-31
2.0,667.842224335937,5.0,20.275,16.0,65.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,31.0,3.0,144.745431773143,356.033434735079,0.0,257.66277999034514,0.0,2013-07-31
3.0,321.075920611583,5.0,20.275,16.0,65.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,31.0,3.0,667.842224335937,368.951029057165,0.0,351.8953189625931,0.0,2013-07-31
5.0,426.985804024935,5.0,20.275,16.0,65.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,31.0,3.0,321.075920611583,132.111640117897,0.0,170.08611460090557,0.0,2013-07-31
1.0,157.854023011106,6.0,23.4,7.0,21.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,31.0,3.0,426.985804024935,690.117757120039,0.0,369.44691208701056,0.0,2013-08-01
2.0,667.213719343287,6.0,23.4,7.0,21.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,31.0,3.0,157.854023011106,354.531775116541,0.0,185.33087220335452,0.0,2013-08-01
3.0,304.830310037868,6.0,23.4,7.0,21.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,31.0,3.0,667.213719343287,424.086156965952,0.0,387.07843576024266,0.0,2013-08-01
4.0,60.5614573229725,6.0,23.4,7.0,21.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,31.0,3.0,304.830310037868,144.745431773143,0.0,232.17637623600973,0.0,2013-08-01
5.0,322.294307178179,6.0,23.4,7.0,21.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,31.0,3.0,60.5614573229725,667.842224335937,0.0,344.73839904031524,0.0,2013-08-01
1.0,117.359342094889,0.0,31.4375,7.0,0.6406602057084136,0.0,0.0,4.0,8.0,1.0,0.0,1.0,31.0,3.0,322.294307178179,321.075920611583,0.0,246.3324964821728,0.0,2013-08-02
2.0,689.695100983376,0.0,31.4375,7.0,2.728263628315666,0.0,0.0,4.0,8.0,1.0,0.0,1.0,31.0,3.0,117.359342094889,426.985804024935,0.0,243.15143086075201,0.0,2013-08-02
3.0,379.526700654912,0.0,31.4375,7.0,2.728263628315666,0.0,0.0,4.0,8.0,1.0,0.0,1.0,31.0,3.0,689.695100983376,157.854023011106,0.0,146.23232487165453,0.0,2013-08-02
4.0,68.1222020855149,0.0,31.4375,7.0,2.728263628315666,0.0,0.0,4.0,8.0,1.0,0.0,1.0,31.0,3.0,379.526700654912,667.213719343287,0.0,366.0996643329058,0.0,2013-08-02
5.0,282.371517214865,0.0,31.4375,7.0,2.728263628315666,0.0,0.0,4.0,8.0,1.0,0.0,1.0,31.0,3.0,68.1222020855149,304.830310037868,0.0,263.81949473677184,0.0,2013-08-02
1.0,186.027178770079,4.0,23.3625,11.0,63.0,0.0,1.0,5.0,8.0,0.0,1.0,2.0,31.0,3.0,282.371517214865,60.5614573229725,0.0,173.158050986578,0.0,2013-08-03
2.0,930.801703150498,4.0,23.3625,11.0,63.0,0.0,1.0,5.0,8.0,0.0,1.0,2.0,31.0,3.0,186.027178770079,322.294307178179,0.0,213.77527717547136,0.0,2013-08-03
3.0,454.705780795563,4.0,23.3625,11.0,63.0,0.0,1.0,5.0,8.0,0.0,1.0,2.0,31.0,3.0,930.801703150498,117.359342094889,0.0,152.3268420745191,0.0,2013-08-03
4.0,51.2749992906831,4.0,23.3625,11.0,63.0,0.0,1.0,5.0,8.0,0.0,1.0,2.0,31.0,3.0,454.705780795563,689.695100983376,0.0,363.8953138560658,0.0,2013-08-03
5.0,399.283316370115,4.0,23.3625,11.0,63.0,0.0,1.0,5.0,8.0,0.0,1.0,2.0,31.0,3.0,51.2749992906831,379.526700654912,0.0,470.6180691160055,0.0,2013-08-03
1.0,104.708216687715,3.0,23.05,8.0,55.12723892211428,0.0,1.0,6.0,8.0,0.0,0.0,1.0,31.0,3.0,399.283316370115,68.1222020855149,0.0,248.08203573565854,0.0,2013-08-04
2.0,862.752429028985,3.0,23.05,8.0,55.12723892211428,0.0,1.0,6.0,8.0,0.0,0.0,1.0,31.0,3.0,104.708216687715,282.371517214865,0.0,165.66902266803632,0.0,2013-08-04
3.0,382.85648750844,3.0,23.05,8.0,55.12723892211428,0.0,1.0,6.0,8.0,0.0,0.0,1.0,31.0,3.0,862.752429028985,186.027178770079,0.0,149.3523973851618,0.0,2013-08-04
4.0,67.1568816245378,3.0,23.05,8.0,55.12723892211428,0.0,1.0,6.0,8.0,0.0,0.0,1.0,31.0,3.0,382.85648750844,930.801703150498,0.0,356.31349071883636,0.0,2013-08-04
5.0,461.704848992483,3.0,23.05,8.0,55.12723892211428,0.0,1.0,6.0,8.0,0.0,0.0,1.0,31.0,3.0,67.1568816245378,454.705780795563,0.0,354.0125527892376,0.0,2013-08-04
1.0,146.775309890073,0.0,25.8,10.0,0.410651937101523,0.0,0.0,0.0,8.0,1.0,0.0,1.0,32.0,3.0,461.704848992483,51.2749992906831,0.0,261.8368764889387,0.0,2013-08-05
2.0,520.947179812455,0.0,25.8,10.0,0.410651937101523,0.0,0.0,0.0,8.0,1.0,0.0,1.0,32.0,3.0,146.775309890073,399.283316370115,0.0,307.20355435459606,0.0,2013-08-05
3.0,331.615355447409,0.0,25.8,10.0,0.410651937101523,0.0,0.0,0.0,8.0,1.0,0.0,1.0,32.0,3.0,520.947179812455,104.708216687715,0.0,165.5113810294462,0.0,2013-08-05
5.0,354.247243408463,0.0,25.8,10.0,0.410651937101523,0.0,0.0,0.0,8.0,1.0,0.0,1.0,32.0,3.0,331.615355447409,862.752429028985,0.0,358.88256723846627,0.0,2013-08-05
1.0,131.956277381283,5.0,22.225,13.0,24.311935701708656,0.0,0.0,1.0,8.0,0.0,1.0,2.0,32.0,3.0,354.247243408463,382.85648750844,0.0,318.1452904796748,0.0,2013-08-06
2.0,498.920948322354,5.0,22.225,13.0,24.311935701708656,0.0,0.0,1.0,8.0,0.0,1.0,2.0,32.0,3.0,131.956277381283,67.1568816245378,0.0,164.8208237740073,0.0,2013-08-06
3.0,344.104806694018,5.0,22.225,13.0,24.311935701708656,0.0,0.0,1.0,8.0,0.0,1.0,2.0,32.0,3.0,498.920948322354,461.704848992483,0.0,312.73574528531793,0.0,2013-08-06
4.0,69.705360420462,5.0,22.225,13.0,24.311935701708656,0.0,0.0,1.0,8.0,0.0,1.0,2.0,32.0,3.0,344.104806694018,146.775309890073,0.0,211.93666488022774,0.0,2013-08-06
5.0,441.521507016938,5.0,22.225,13.0,24.311935701708656,0.0,0.0,1.0,8.0,0.0,1.0,2.0,32.0,3.0,69.705360420462,520.947179812455,0.0,289.16226100189004,0.0,2013-08-06
1.0,160.593417296116,4.0,19.2125,8.0,56.09022391797562,0.0,0.0,2.0,8.0,0.0,1.0,1.0,32.0,3.0,441.521507016938,331.615355447409,0.0,221.7074395213957,0.0,2013-08-07
2.0,519.197204695832,4.0,19.2125,8.0,56.09022391797562,0.0,0.0,2.0,8.0,0.0,1.0,1.0,32.0,3.0,160.593417296116,354.247243408463,0.0,212.01956791606625,0.0,2013-08-07
3.0,341.483544581514,4.0,19.2125,8.0,56.09022391797562,0.0,0.0,2.0,8.0,0.0,1.0,1.0,32.0,3.0,519.197204695832,131.956277381283,0.0,152.95386029974568,0.0,2013-08-07
4.0,83.1094116270633,4.0,19.2125,8.0,56.09022391797562,0.0,0.0,2.0,8.0,0.0,1.0,1.0,32.0,3.0,341.483544581514,498.920948322354,0.0,335.65241493320144,0.0,2013-08-07
5.0,423.850318191533,4.0,19.2125,8.0,56.09022391797562,0.0,0.0,2.0,8.0,0.0,1.0,1.0,32.0,3.0,83.1094116270633,344.104806694018,0.0,347.99391996698665,0.0,2013-08-07
1.0,153.099424561652,7.0,16.975,12.0,20.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,32.0,3.0,423.850318191533,69.705360420462,0.0,233.64975721963026,0.0,2013-08-08
2.0,486.25509543792,7.0,16.975,12.0,20.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,32.0,3.0,153.099424561652,441.521507016938,0.0,341.8677886352038,0.0,2013-08-08
3.0,298.005519792868,7.0,16.975,12.0,20.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,32.0,3.0,486.25509543792,160.593417296116,0.0,145.13438097178866,0.0,2013-08-08
4.0,96.7720958104522,7.0,16.975,12.0,20.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,32.0,3.0,298.005519792868,519.197204695832,0.0,331.79878414230114,0.0,2013-08-08
5.0,464.87537153539,7.0,16.975,12.0,20.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,32.0,3.0,96.7720958104522,341.483544581514,0.0,324.5582932382216,0.0,2013-08-08
1.0,125.620344387906,4.0,20.3375,10.0,21.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,32.0,3.0,464.87537153539,83.1094116270633,0.0,206.65277995025036,0.0,2013-08-09
2.0,539.975155104136,4.0,20.3375,10.0,21.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,32.0,3.0,125.620344387906,423.850318191533,0.0,273.66011126440065,0.0,2013-08-09
3.0,328.22992428157,4.0,20.3375,10.0,21.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,32.0,3.0,539.975155104136,153.099424561652,0.0,147.733750731786,0.0,2013-08-09
4.0,81.4817797241125,4.0,20.3375,10.0,21.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,32.0,3.0,328.22992428157,486.25509543792,0.0,336.69630600626186,0.0,2013-08-09
5.0,450.085987485785,4.0,20.3375,10.0,21.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,32.0,3.0,81.4817797241125,298.005519792868,0.0,165.44307427130124,0.0,2013-08-09
1.0,185.177162656408,7.0,19.3625,12.0,61.0,0.0,1.0,5.0,8.0,0.0,2.0,2.0,32.0,3.0,450.085987485785,96.7720958104522,0.0,254.67990522868186,0.0,2013-08-10
2.0,614.511830668785,7.0,19.3625,12.0,61.0,0.0,1.0,5.0,8.0,0.0,2.0,2.0,32.0,3.0,185.177162656408,464.87537153539,0.0,191.0959226188756,0.0,2013-08-10
3.0,351.617029216224,7.0,19.3625,12.0,61.0,0.0,1.0,5.0,8.0,0.0,2.0,2.0,32.0,3.0,614.511830668785,125.620344387906,0.0,151.14126102079834,0.0,2013-08-10
4.0,59.9811123644503,7.0,19.3625,12.0,61.0,0.0,1.0,5.0,8.0,0.0,2.0,2.0,32.0,3.0,351.617029216224,539.975155104136,0.0,328.0662274389732,0.0,2013-08-10
5.0,450.993337129113,7.0,19.3625,12.0,61.0,0.0,1.0,5.0,8.0,0.0,2.0,2.0,32.0,3.0,59.9811123644503,328.22992428157,0.0,251.44324958434876,0.0,2013-08-10
1.0,73.2088330039992,7.0,16.3875,9.0,61.0,0.0,1.0,6.0,8.0,0.0,2.0,1.0,32.0,3.0,450.993337129113,81.4817797241125,0.0,220.04011693781982,0.0,2013-08-11
2.0,666.9113081568,7.0,16.3875,9.0,61.0,0.0,1.0,6.0,8.0,0.0,2.0,1.0,32.0,3.0,73.2088330039992,450.085987485785,0.0,266.0050729868833,0.0,2013-08-11
3.0,341.033029953849,7.0,16.3875,9.0,61.0,0.0,1.0,6.0,8.0,0.0,2.0,1.0,32.0,3.0,666.9113081568,185.177162656408,0.0,175.28319698136363,0.0,2013-08-11
4.0,60.7087857619079,7.0,16.3875,9.0,61.0,0.0,1.0,6.0,8.0,0.0,2.0,1.0,32.0,3.0,341.033029953849,614.511830668785,0.0,344.4174108346033,0.0,2013-08-11
5.0,583.491717818235,7.0,16.3875,9.0,61.0,0.0,1.0,6.0,8.0,0.0,2.0,1.0,32.0,3.0,60.7087857619079,351.617029216224,0.0,310.10827086256205,0.0,2013-08-11
1.0,154.504729536697,7.0,16.45,11.0,63.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,33.0,3.0,583.491717818235,59.9811123644503,0.0,278.62976320312555,0.0,2013-08-12
2.0,510.019126480035,7.0,16.45,11.0,63.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,33.0,3.0,154.504729536697,450.993337129113,0.0,313.93175062921875,0.0,2013-08-12
3.0,253.6233554703,7.0,16.45,11.0,63.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,33.0,3.0,510.019126480035,73.2088330039992,0.0,264.4753496679169,0.0,2013-08-12
4.0,97.7406166426712,7.0,16.45,11.0,63.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,33.0,3.0,253.6233554703,666.9113081568,0.0,335.55329728453887,0.0,2013-08-12
5.0,356.026341718574,7.0,16.45,11.0,63.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,33.0,3.0,97.7406166426712,341.033029953849,0.0,347.2501424878673,0.0,2013-08-12
1.0,134.064451548102,3.0,16.4,16.0,95.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,33.0,3.0,356.026341718574,60.7087857619079,0.0,215.3696367002816,0.0,2013-08-13
2.0,535.403212817658,3.0,16.4,16.0,95.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,33.0,3.0,134.064451548102,583.491717818235,0.0,239.99871760812135,0.0,2013-08-13
3.0,271.591283834177,3.0,16.4,16.0,95.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,33.0,3.0,535.403212817658,154.504729536697,0.0,240.58267972382012,0.0,2013-08-13
4.0,113.863641914766,3.0,16.4,16.0,95.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,33.0,3.0,271.591283834177,510.019126480035,0.0,291.4976530177023,0.0,2013-08-13
5.0,344.643463915453,3.0,16.4,16.0,95.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,33.0,3.0,113.863641914766,253.6233554703,0.0,285.5663534860938,0.0,2013-08-13
1.0,156.972510536869,4.0,18.2625,18.0,61.0,0.0,0.0,2.0,8.0,0.0,1.0,3.0,33.0,3.0,344.643463915453,97.7406166426712,0.0,212.2986851743712,0.0,2013-08-14
2.0,520.123590697437,4.0,18.2625,18.0,61.0,0.0,0.0,2.0,8.0,0.0,1.0,3.0,33.0,3.0,156.972510536869,356.026341718574,0.0,212.44140170797746,0.0,2013-08-14
3.0,309.116290264651,4.0,18.2625,18.0,61.0,0.0,0.0,2.0,8.0,0.0,1.0,3.0,33.0,3.0,520.123590697437,134.064451548102,0.0,148.78206083988258,0.0,2013-08-14
4.0,105.567865241887,4.0,18.2625,18.0,61.0,0.0,0.0,2.0,8.0,0.0,1.0,3.0,33.0,3.0,309.116290264651,535.403212817658,0.0,311.6760190741066,0.0,2013-08-14
5.0,441.253111778104,4.0,18.2625,18.0,61.0,0.0,0.0,2.0,8.0,0.0,1.0,3.0,33.0,3.0,105.567865241887,271.591283834177,0.0,213.51970485165384,0.0,2013-08-14
1.0,164.763795399756,3.0,19.8,8.0,43.421222920541176,0.0,0.0,3.0,8.0,0.0,0.0,1.0,33.0,3.0,441.253111778104,113.863641914766,0.0,248.70781067443548,0.0,2013-08-15
2.0,538.231262832354,3.0,19.8,8.0,43.421222920541176,0.0,0.0,3.0,8.0,0.0,0.0,1.0,33.0,3.0,164.763795399756,344.643463915453,0.0,172.95151240258429,0.0,2013-08-15
3.0,266.575408936199,3.0,19.8,8.0,43.421222920541176,0.0,0.0,3.0,8.0,0.0,0.0,1.0,33.0,3.0,538.231262832354,156.972510536869,0.0,222.7983871998668,0.0,2013-08-15
4.0,59.7561020638342,3.0,19.8,8.0,43.421222920541176,0.0,0.0,3.0,8.0,0.0,0.0,1.0,33.0,3.0,266.575408936199,520.123590697437,0.0,325.56706548728584,0.0,2013-08-15
5.0,416.610037755781,3.0,19.8,8.0,43.421222920541176,0.0,0.0,3.0,8.0,0.0,0.0,1.0,33.0,3.0,59.7561020638342,309.116290264651,0.0,222.91318918861006,0.0,2013-08-15
1.0,147.79799759804,4.0,23.575,11.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,2.0,33.0,3.0,416.610037755781,105.567865241887,0.0,252.69668050470335,0.0,2013-08-16
2.0,552.153714601025,4.0,23.575,11.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,2.0,33.0,3.0,147.79799759804,441.253111778104,0.0,219.768771438977,0.0,2013-08-16
