Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Wochenende,Wochentag,Monat,Temp_abw,Bewoelkung_kat,Windgeschwindigkeit_kat,Kalenderwoche,Jahreszeit,Umsatz_lag1,Umsatz_lag7,Feiertag_in_3_tagen,durchschnittlicher_Umsatz_vor_Feiertag,Kieler_Woche,Datum
3.0,75.4459859682384,5.0,0.7,9.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,228.4378109063,65.4883238458282,0.0,204.626409545172,0.0,2014-01-27
4.0,66.2599633585981,5.0,0.7,9.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,75.4459859682384,483.659434750003,0.0,222.15972895751023,0.0,2014-01-27
5.0,223.188610002863,5.0,0.7,9.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,66.2599633585981,180.142333235844,0.0,227.0668259657749,0.0,2014-01-27
1.0,63.9844736113181,7.0,-0.2625,10.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,223.188610002863,201.191517525166,0.0,208.34282501077226,0.0,2014-01-28
2.0,297.344059006804,7.0,-0.2625,10.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,63.9844736113181,336.227703734553,0.0,206.99777728858854,0.0,2014-01-28
3.0,75.4229619299912,7.0,-0.2625,10.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,297.344059006804,177.797639286942,0.0,289.72098689796746,0.0,2014-01-28
4.0,74.0575405609287,7.0,-0.2625,10.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,75.4229619299912,228.4378109063,0.0,252.31551779723637,0.0,2014-01-28
5.0,235.951227153213,7.0,-0.2625,10.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,74.0575405609287,75.4459859682384,0.0,273.4356124906101,0.0,2014-01-28
1.0,75.1156293987916,7.0,-5.05,13.0,77.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,235.951227153213,66.2599633585981,0.0,163.44746013338846,0.0,2014-01-29
2.0,230.305934307389,7.0,-5.05,13.0,77.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,75.1156293987916,223.188610002863,0.0,160.78709069228103,0.0,2014-01-29
3.0,68.1785483682205,7.0,-5.05,13.0,77.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,230.305934307389,63.9844736113181,0.0,220.36453184357032,0.0,2014-01-29
4.0,76.2200829273755,7.0,-5.05,13.0,77.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,68.1785483682205,297.344059006804,0.0,218.96442047056823,0.0,2014-01-29
5.0,217.495225875601,7.0,-5.05,13.0,77.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,76.2200829273755,75.4229619299912,0.0,236.19792316768329,0.0,2014-01-29
1.0,140.794194214435,7.0,-4.4875,8.0,77.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,217.495225875601,74.0575405609287,0.0,158.15516935236406,0.0,2014-01-30
2.0,268.187299324192,7.0,-4.4875,8.0,77.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,140.794194214435,235.951227153213,0.0,182.06684163620687,0.0,2014-01-30
3.0,79.5836968191726,7.0,-4.4875,8.0,77.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,268.187299324192,75.1156293987916,0.0,231.60877474302612,0.0,2014-01-30
4.0,72.9890223085887,7.0,-4.4875,8.0,77.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,79.5836968191726,230.305934307389,0.0,214.14246170077286,0.0,2014-01-30
5.0,264.256585339608,7.0,-4.4875,8.0,77.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,72.9890223085887,68.1785483682205,0.0,233.79293409737514,0.0,2014-01-30
1.0,133.303478983532,8.0,-3.6875,7.0,10.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,264.256585339608,76.2200829273755,0.0,216.8716207998541,0.0,2014-01-31
2.0,286.654898966864,8.0,-3.6875,7.0,10.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,133.303478983532,217.495225875601,0.0,222.36802976116593,0.0,2014-01-31
3.0,100.011817875289,8.0,-3.6875,7.0,10.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,286.654898966864,140.794194214435,0.0,287.8981635241005,0.0,2014-01-31
4.0,64.6906831302521,8.0,-3.6875,7.0,10.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,100.011817875289,268.187299324192,0.0,267.5543396013336,0.0,2014-01-31
5.0,269.494364878668,8.0,-3.6875,7.0,10.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,64.6906831302521,79.5836968191726,0.0,276.0492799189027,0.0,2014-01-31
1.0,101.932146850505,7.0,3.225,10.0,63.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,5.0,1.0,269.494364878668,72.9890223085887,0.0,186.9451608914751,0.0,2014-02-01
2.0,363.477743653721,7.0,3.225,10.0,63.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,5.0,1.0,101.932146850505,264.256585339608,0.0,188.95104383235827,0.0,2014-02-01
3.0,114.429951891346,7.0,3.225,10.0,63.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,5.0,1.0,363.477743653721,133.303478983532,0.0,282.26641147305145,0.0,2014-02-01
4.0,105.676725668115,7.0,3.225,10.0,63.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,5.0,1.0,114.429951891346,286.654898966864,0.0,245.08520027781347,0.0,2014-02-01
5.0,290.121392280101,7.0,3.225,10.0,63.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,5.0,1.0,105.676725668115,100.011817875289,0.0,261.5980002649035,0.0,2014-02-01
1.0,76.7574943519772,0.0,5.4875,8.0,2.2397197362097216,0.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,290.121392280101,64.6906831302521,0.0,194.40398669897414,0.0,2014-02-02
2.0,556.341089710331,0.0,5.4875,8.0,2.3851978103181892,0.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,76.7574943519772,269.494364878668,0.0,190.46774382801937,0.0,2014-02-02
3.0,227.15592477005,0.0,5.4875,8.0,2.8157964915991585,0.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,556.341089710331,101.932146850505,0.0,347.6550159963899,0.0,2014-02-02
4.0,237.893596916681,0.0,5.4875,8.0,2.632679236972777,0.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,227.15592477005,363.477743653721,0.0,295.1705889303074,0.0,2014-02-02
5.0,411.693460013424,0.0,5.4875,8.0,2.9136132809146744,0.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,237.893596916681,114.429951891346,0.0,311.81245604765047,0.0,2014-02-02
1.0,154.323103655617,1.0,3.475,8.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,411.693460013424,105.676725668115,0.0,225.5518051192467,0.0,2014-02-03
2.0,348.771730579887,1.0,3.475,8.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,154.323103655617,290.121392280101,0.0,195.64546224283168,0.0,2014-02-03
3.0,90.3029340308988,1.0,3.475,8.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,348.771730579887,76.7574943519772,0.0,259.61054422406926,0.0,2014-02-03
4.0,152.956273429037,1.0,3.475,8.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,90.3029340308988,556.341089710331,0.0,251.209722266212,0.0,2014-02-03
5.0,270.607601202372,1.0,3.475,8.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,152.956273429037,227.15592477005,0.0,275.57182555152656,0.0,2014-02-03
1.0,130.284962020954,5.0,3.925,6.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,270.607601202372,237.893596916681,0.0,208.42956895235247,0.0,2014-02-04
2.0,260.453691923776,5.0,3.925,6.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,130.284962020954,411.693460013424,0.0,213.01102206639314,0.0,2014-02-04
3.0,101.092269728102,5.0,3.925,6.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,260.453691923776,154.323103655617,0.0,255.80853484176674,0.0,2014-02-04
4.0,112.894063883488,5.0,3.925,6.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,101.092269728102,348.771730579887,0.0,251.93760703595433,0.0,2014-02-04
5.0,255.009175595281,5.0,3.925,6.0,10.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,112.894063883488,90.3029340308988,0.0,267.1299171168832,0.0,2014-02-04
1.0,128.512982776585,4.0,3.675,8.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,255.009175595281,152.956273429037,0.0,198.47400750623765,0.0,2014-02-05
2.0,303.821114890027,4.0,3.675,8.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,128.512982776585,270.607601202372,0.0,204.0587951936363,0.0,2014-02-05
3.0,100.257337241581,4.0,3.675,8.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,303.821114890027,130.284962020954,0.0,270.35259995554435,0.0,2014-02-05
4.0,135.061148458054,4.0,3.675,8.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,100.257337241581,260.453691923776,0.0,247.27883036637908,0.0,2014-02-05
5.0,274.355368402748,4.0,3.675,8.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,135.061148458054,101.092269728102,0.0,278.6830027668741,0.0,2014-02-05
1.0,93.2145715747619,7.0,7.875,11.0,20.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,6.0,1.0,274.355368402748,112.894063883488,0.0,214.46958869145286,0.0,2014-02-06
2.0,281.271370841592,7.0,7.875,11.0,20.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,6.0,1.0,93.2145715747619,255.009175595281,0.0,205.09569640821533,0.0,2014-02-06
3.0,91.6727617273963,7.0,7.875,11.0,20.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,6.0,1.0,281.271370841592,128.512982776585,0.0,277.2308710994148,0.0,2014-02-06
4.0,140.050350415932,7.0,7.875,11.0,20.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,6.0,1.0,91.6727617273963,303.821114890027,0.0,263.1887492375687,0.0,2014-02-06
5.0,258.917425529588,7.0,7.875,11.0,20.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,6.0,1.0,140.050350415932,100.257337241581,0.0,294.276197146217,0.0,2014-02-06
1.0,99.7607356052368,7.0,8.475,15.0,63.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,1.0,258.917425529588,135.061148458054,0.0,193.9053491022698,0.0,2014-02-07
2.0,277.116052767499,7.0,8.475,15.0,63.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,1.0,99.7607356052368,274.355368402748,0.0,190.98358979834347,0.0,2014-02-07
3.0,76.9602993993158,7.0,8.475,15.0,63.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,1.0,277.116052767499,93.2145715747619,0.0,254.39130573596475,0.0,2014-02-07
4.0,118.729800726482,7.0,8.475,15.0,63.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,1.0,76.9602993993158,281.271370841592,0.0,237.85989319639188,0.0,2014-02-07
5.0,236.760781785701,7.0,8.475,15.0,63.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,1.0,118.729800726482,91.6727617273963,0.0,268.043080968543,0.0,2014-02-07
1.0,120.862739831777,7.0,6.2875,12.0,61.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,1.0,236.760781785701,140.050350415932,0.0,185.13786664591777,0.0,2014-02-08
2.0,444.88120408508,7.0,6.2875,12.0,61.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,1.0,120.862739831777,258.917425529588,0.0,199.48901381207125,0.0,2014-02-08
3.0,149.955802485993,7.0,6.2875,12.0,61.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,1.0,444.88120408508,99.7607356052368,0.0,308.7813305961291,0.0,2014-02-08
4.0,152.794657636639,7.0,6.2875,12.0,61.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,1.0,149.955802485993,277.116052767499,0.0,259.38387623961484,0.0,2014-02-08
5.0,305.058089685015,7.0,6.2875,12.0,61.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,1.0,152.794657636639,76.9602993993158,0.0,277.2832867653853,0.0,2014-02-08
1.0,57.0074894928223,5.0,6.7125,15.0,63.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0,6.0,1.0,305.058089685015,118.729800726482,0.0,194.83834171724135,0.0,2014-02-09
2.0,569.839111992589,5.0,6.7125,15.0,63.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0,6.0,1.0,57.0074894928223,236.760781785701,0.0,173.1945623945944,0.0,2014-02-09
3.0,160.76179807863,5.0,6.7125,15.0,63.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0,6.0,1.0,569.839111992589,120.862739831777,0.0,343.17850080143387,0.0,2014-02-09
4.0,365.729264338809,5.0,6.7125,15.0,63.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0,6.0,1.0,160.76179807863,444.88120408508,0.0,277.30150931273795,0.0,2014-02-09
5.0,363.120781551495,5.0,6.7125,15.0,63.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0,6.0,1.0,365.729264338809,149.955802485993,0.0,346.35087172087754,0.0,2014-02-09
1.0,154.183743327497,2.0,6.6375,9.0,11.258651892782169,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,363.120781551495,152.794657636639,0.0,218.02916406131146,0.0,2014-02-10
2.0,289.527230880774,2.0,6.6375,9.0,11.25726555759276,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,154.183743327497,305.058089685015,0.0,198.75385599638108,0.0,2014-02-10
3.0,109.588423918544,2.0,6.6375,9.0,11.479199048097783,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,289.527230880774,57.0074894928223,0.0,243.19522687786394,0.0,2014-02-10
4.0,99.6175131980021,2.0,6.6375,9.0,11.365623504131648,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,109.588423918544,569.839111992589,0.0,260.5894844339525,0.0,2014-02-10
5.0,249.77351530581,2.0,6.6375,9.0,11.648513164472845,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,99.6175131980021,160.76179807863,0.0,255.35290183441882,0.0,2014-02-10
1.0,93.60500318626259,7.0,4.925,12.0,61.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,249.77351530581,365.729264338809,0.0,200.92463600198067,0.0,2014-02-11
2.0,316.588828519672,7.0,4.925,12.0,61.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,93.60500318626259,363.120781551495,0.0,187.83023067719643,0.0,2014-02-11
3.0,73.9886604663427,7.0,4.925,12.0,61.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,316.588828519672,154.183743327497,0.0,261.9456694360537,0.0,2014-02-11
4.0,152.370461421554,7.0,4.925,12.0,61.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,73.9886604663427,289.527230880774,0.0,228.2963747465967,0.0,2014-02-11
5.0,236.7220733882,7.0,4.925,12.0,61.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,152.370461421554,109.588423918544,0.0,269.9553349536552,0.0,2014-02-11
1.0,165.738384661521,4.0,6.1,13.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,236.7220733882,99.6175131980021,0.0,194.33400456024086,0.0,2014-02-12
2.0,304.004411606266,4.0,6.1,13.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,165.738384661521,249.77351530581,0.0,219.41684957916587,0.0,2014-02-12
3.0,66.7127828373738,4.0,6.1,13.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,304.004411606266,93.60500318626259,0.0,271.1644434858821,0.0,2014-02-12
4.0,77.6867709724671,4.0,6.1,13.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,66.7127828373738,316.588828519672,0.0,244.71979192468027,0.0,2014-02-12
5.0,264.817044704002,4.0,6.1,13.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,77.6867709724671,73.9886604663427,0.0,262.65751719581147,0.0,2014-02-12
1.0,112.481302733138,5.0,7.45,13.0,33.53178249194774,0.0,0.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,264.817044704002,152.370461421554,0.0,196.63570429371643,0.0,2014-02-13
2.0,299.888751175176,5.0,7.45,13.0,33.61601830982529,0.0,0.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,112.481302733138,236.7220733882,0.0,191.28040659532576,0.0,2014-02-13
3.0,93.0362856795219,5.0,7.45,13.0,33.83588615915819,0.0,0.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,299.888751175176,165.738384661521,0.0,267.4499481088916,0.0,2014-02-13
4.0,185.345507160016,5.0,7.45,13.0,33.818870253364324,0.0,0.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,93.0362856795219,304.004411606266,0.0,246.0815084770238,0.0,2014-02-13
5.0,288.026236118619,5.0,7.45,13.0,34.133960156360004,0.0,0.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,185.345507160016,66.7127828373738,0.0,287.5315224249204,0.0,2014-02-13
1.0,127.922310495651,5.0,5.2125,9.0,10.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,288.026236118619,77.6867709724671,0.0,210.61269139478978,0.0,2014-02-14
2.0,313.418025928576,5.0,5.2125,9.0,10.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,127.922310495651,264.817044704002,0.0,211.96879387891235,0.0,2014-02-14
3.0,94.3020113828986,5.0,5.2125,9.0,10.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,313.418025928576,112.481302733138,0.0,279.9176340295529,0.0,2014-02-14
4.0,174.557054369197,5.0,5.2125,9.0,10.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,94.3020113828986,299.888751175176,0.0,258.5761564871917,0.0,2014-02-14
5.0,321.401903496864,5.0,5.2125,9.0,10.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,174.557054369197,93.0362856795219,0.0,300.6247402756667,0.0,2014-02-14
1.0,169.517528839106,5.0,11.5,15.0,38.901855587843514,0.0,1.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,321.401903496864,185.345507160016,0.0,225.24791017109303,0.0,2014-02-15
2.0,474.035638350371,5.0,11.5,15.0,39.037637964906665,0.0,1.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,169.517528839106,288.026236118619,0.0,225.78148429286296,0.0,2014-02-15
3.0,130.363632393015,5.0,11.5,15.0,39.310647908771,0.0,1.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,474.035638350371,127.922310495651,0.0,326.8217494854082,0.0,2014-02-15
4.0,198.394939954409,5.0,11.5,15.0,39.15648904351174,0.0,1.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,130.363632393015,313.418025928576,0.0,264.84239889788535,0.0,2014-02-15
5.0,316.121966093225,5.0,11.5,15.0,39.45440231410568,0.0,1.0,5.0,2.0,1.0,1.0,2.0,7.0,1.0,198.394939954409,94.3020113828986,0.0,300.6438574585417,0.0,2014-02-15
1.0,66.1488570531461,7.0,6.0625,17.0,63.0,0.0,1.0,6.0,2.0,0.0,2.0,3.0,7.0,1.0,316.121966093225,174.557054369197,0.0,217.17291196484683,0.0,2014-02-16
2.0,642.255713146016,7.0,6.0625,17.0,63.0,0.0,1.0,6.0,2.0,0.0,2.0,3.0,7.0,1.0,66.1488570531461,321.401903496864,0.0,199.7281947633795,0.0,2014-02-16
3.0,177.142498376336,7.0,6.0625,17.0,63.0,0.0,1.0,6.0,2.0,0.0,2.0,3.0,7.0,1.0,642.255713146016,169.517528839106,0.0,384.8905079079651,0.0,2014-02-16
4.0,286.001635626433,7.0,6.0625,17.0,63.0,0.0,1.0,6.0,2.0,0.0,2.0,3.0,7.0,1.0,177.142498376336,474.035638350371,0.0,295.82057114248545,0.0,2014-02-16
5.0,397.890970167717,7.0,6.0625,17.0,63.0,0.0,1.0,6.0,2.0,0.0,2.0,3.0,7.0,1.0,286.001635626433,130.363632393015,0.0,333.5648948843908,0.0,2014-02-16
1.0,139.563931976797,0.0,6.6875,9.0,2.104288453231291,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,397.890970167717,198.394939954409,0.0,233.83511933363164,0.0,2014-02-17
2.0,329.690366180098,0.0,6.6875,9.0,2.0929478260526793,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,139.563931976797,316.121966093225,0.0,197.48330455014369,0.0,2014-02-17
3.0,102.644597942537,0.0,6.6875,9.0,2.3400079075219224,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,329.690366180098,66.1488570531461,0.0,257.7257557209545,0.0,2014-02-17
4.0,126.598201633374,0.0,6.6875,9.0,2.1899450991468967,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,102.644597942537,642.255713146016,0.0,266.84406808111373,0.0,2014-02-17
5.0,259.552787900081,0.0,6.6875,9.0,2.5044924847955627,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,126.598201633374,177.142498376336,0.0,266.87901382965657,0.0,2014-02-17
1.0,101.128808084497,7.0,7.8,8.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,1.0,259.552787900081,286.001635626433,0.0,225.92794885611545,0.0,2014-02-18
2.0,275.501866816375,7.0,7.8,8.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,1.0,101.128808084497,397.890970167717,0.0,220.67593949243798,0.0,2014-02-18
3.0,100.927275343868,7.0,7.8,8.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,1.0,275.501866816375,139.563931976797,0.0,277.0927657401496,0.0,2014-02-18
4.0,115.553470501728,7.0,7.8,8.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,1.0,100.927275343868,329.690366180098,0.0,268.03192947635694,0.0,2014-02-18
5.0,285.696716626729,7.0,7.8,8.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,1.0,115.553470501728,102.644597942537,0.0,287.944345188581,0.0,2014-02-18
1.0,139.712963296062,7.0,6.325,8.0,61.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,285.696716626729,126.598201633374,0.0,192.02269046989397,0.0,2014-02-19
2.0,317.300543446827,7.0,6.325,8.0,61.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,139.712963296062,259.552787900081,0.0,192.78377168531716,0.0,2014-02-19
3.0,70.6249007434564,7.0,6.325,8.0,61.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,317.300543446827,101.128808084497,0.0,256.66642987756916,0.0,2014-02-19
4.0,85.6674251344062,7.0,6.325,8.0,61.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,70.6249007434564,275.501866816375,0.0,222.97628282502217,0.0,2014-02-19
5.0,244.745193995473,7.0,6.325,8.0,61.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,85.6674251344062,100.927275343868,0.0,247.34504473286796,0.0,2014-02-19
1.0,115.493305434483,6.0,9.1,11.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,244.745193995473,115.553470501728,0.0,202.17189865264726,0.0,2014-02-20
2.0,332.24034886181,6.0,9.1,11.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,115.493305434483,285.696716626729,0.0,213.0439616782695,0.0,2014-02-20
3.0,122.10498999886,6.0,9.1,11.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,332.24034886181,139.712963296062,0.0,291.9482893736231,0.0,2014-02-20
4.0,135.821239683404,6.0,9.1,11.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,122.10498999886,317.300543446827,0.0,270.2724684651433,0.0,2014-02-20
5.0,254.693822568293,6.0,9.1,11.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,135.821239683404,70.6249007434564,0.0,286.32128362919525,0.0,2014-02-20
1.0,195.749507104036,7.0,7.5125,11.0,61.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,254.693822568293,85.6674251344062,0.0,186.2687248558495,0.0,2014-02-21
2.0,304.683845985775,7.0,7.5125,11.0,61.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,195.749507104036,244.745193995473,0.0,214.99753479629305,0.0,2014-02-21
3.0,108.854131975822,7.0,7.5125,11.0,61.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,304.683845985775,115.493305434483,0.0,261.17421232930803,0.0,2014-02-21
4.0,128.229656396637,7.0,7.5125,11.0,61.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,108.854131975822,332.24034886181,0.0,247.82366515126358,0.0,2014-02-21
5.0,333.413645056526,7.0,7.5125,11.0,61.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,128.229656396637,122.10498999886,0.0,272.0202308217415,0.0,2014-02-21
1.0,138.333592943018,7.0,5.925,11.0,21.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,8.0,1.0,333.413645056526,135.821239683404,0.0,239.13177950127312,0.0,2014-02-22
2.0,501.288627565406,7.0,5.925,11.0,21.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,8.0,1.0,138.333592943018,254.693822568293,0.0,229.3455855428999,0.0,2014-02-22
3.0,138.609213789689,7.0,5.925,11.0,21.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,8.0,1.0,501.288627565406,195.749507104036,0.0,357.7935445943373,0.0,2014-02-22
4.0,135.439401637301,7.0,5.925,11.0,21.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,8.0,1.0,138.609213789689,304.683845985775,0.0,280.2108165899775,0.0,2014-02-22
5.0,283.857426834567,7.0,5.925,11.0,21.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,8.0,1.0,135.439401637301,108.854131975822,0.0,296.42732444074943,0.0,2014-02-22
1.0,79.4422222430818,1.0,8.625,12.0,9.56976744997057,0.0,1.0,6.0,2.0,0.0,0.0,2.0,8.0,1.0,283.857426834567,128.229656396637,0.0,199.84310526735194,0.0,2014-02-23
2.0,711.608645093162,1.0,8.625,12.0,9.794043329837805,0.0,1.0,6.0,2.0,0.0,0.0,2.0,8.0,1.0,79.4422222430818,333.413645056526,0.0,204.15541635036962,0.0,2014-02-23
